Chunk_size,Chunk_Overlap,Dist_Func,Top_N,Time,Story Number,Question Number,EM,Precision,Recall,F1,Error
100,0,cosine,2,5674.233134269714,97,1,0,1.0,0.6666666666666666,0.8,0
100,0,cosine,2,5686.153790950775,97,2,0,0,0,0,0
100,0,cosine,2,5699.868177890778,97,3,1,1.0,1.0,1.0,0
100,0,cosine,2,5713.631311178207,97,4,1,1.0,1.0,1.0,0
100,0,cosine,2,5726.665505170822,97,6,0,0,0,0,0
100,0,cosine,2,5740.3394610881805,97,7,1,1.0,1.0,1.0,0
100,0,cosine,2,5754.088114976883,97,10,1,1.0,1.0,1.0,0
100,0,cosine,2,5767.774605035782,97,12,0,1.0,0.6666666666666666,0.8,0
100,0,cosine,2,5781.43000125885,97,14,1,1.0,1.0,1.0,0
100,0,cosine,2,5795.046546936035,97,15,0,1.0,0.6666666666666666,0.8,0
100,0,cosine,2,5808.708321094513,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0,cosine,2,5822.384132146835,97,17,1,1.0,1.0,1.0,0
100,0,cosine,2,5836.101010084152,97,18,1,1.0,1.0,1.0,0
100,0,cosine,2,5848.067094087601,97,20,0,0,0,0,0
100,0,cosine,2,5861.893639326096,97,21,1,1.0,1.0,1.0,0
100,0,cosine,2,5875.584125995636,97,22,0,1.0,0.6666666666666666,0.8,0
100,0,cosine,2,5887.568357229233,97,23,0,0,0,0,0
100,0,cosine,2,5901.281816244125,97,24,1,1.0,1.0,1.0,0
100,0,cosine,2,5914.964267015457,97,25,1,1.0,1.0,1.0,0
100,0,cosine,2,5920.237013101578,98,8,0,0,0,0,0
100,0.1,pairwise,1,5933.299534082413,0,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,5945.984121084213,0,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,5959.012176275253,0,2,0,0.125,0.5,0.2,0
100,0.1,pairwise,1,5971.867386102676,0,5,0,0,0,0,0
100,0.1,pairwise,1,5984.553672075272,0,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,5997.490276098251,0,8,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6016.811742067337,3,3,0,0,0,0,0
100,0.1,pairwise,1,6035.451898097992,3,7,0,0,0,0,0
100,0.1,pairwise,1,6042.634654998779,5,2,0,0,0,0,0
100,0.1,pairwise,1,6049.028358221054,5,7,0,0,0,0,0
100,0.1,pairwise,1,6062.551226139069,7,7,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6075.442278146744,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.1,pairwise,1,6088.593426942825,7,11,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6101.822732210159,8,5,0,0,0,0,0
100,0.1,pairwise,1,6120.495517015457,8,9,0,0,0,0,0
100,0.1,pairwise,1,6131.187436103821,10,0,0,0,0,0,0
100,0.1,pairwise,1,6141.775200128555,11,1,0,0,0,0,0
100,0.1,pairwise,1,6151.858797073364,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.1,pairwise,1,6165.6909391880035,13,6,0,0,0,0,0
100,0.1,pairwise,1,6178.231778144836,18,5,0,0,0,0,0
100,0.1,pairwise,1,6189.332845211029,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.1,pairwise,1,6202.581725120544,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.1,pairwise,1,6212.8853940963745,20,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6222.968494176865,20,4,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6233.008626937866,20,7,0,0,0,0,0
100,0.1,pairwise,1,6243.1583642959595,21,1,0,0,0,0,0
100,0.1,pairwise,1,6264.080467939377,28,0,0,0,0,0,0
100,0.1,pairwise,1,6282.982761144638,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.1,pairwise,1,6296.240172147751,28,24,0,0,0,0,0
100,0.1,pairwise,1,6310.223093986511,32,0,1,0,0,0,0
100,0.1,pairwise,1,6327.439868211746,32,1,0,0,0,0,0
100,0.1,pairwise,1,6340.541512012482,32,3,0,0,0,0,0
100,0.1,pairwise,1,6357.939054250717,32,9,0,0,0,0,0
100,0.1,pairwise,1,6372.6787531375885,34,0,0,0,0,0,0
100,0.1,pairwise,1,6385.707559108734,34,2,0,0,0,0,0
100,0.1,pairwise,1,6404.918097257614,36,1,0,0,0,0,0
100,0.1,pairwise,1,6422.609861135483,37,1,0,0,0,0,0
100,0.1,pairwise,1,6439.891807079315,37,2,0,0,0,0,0
100,0.1,pairwise,1,6457.782266139984,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.1,pairwise,1,6467.838385343552,37,4,0,0,0,0,0
100,0.1,pairwise,1,6485.097450971603,37,5,0,0,0,0,0
100,0.1,pairwise,1,6502.308057069778,37,8,0,0,0,0,0
100,0.1,pairwise,1,6512.234906196594,38,8,0,0,0,0,0
100,0.1,pairwise,1,6517.347488164902,39,1,0,0,0,0,0
100,0.1,pairwise,1,6528.334582090378,40,2,0,0,0,0,0
100,0.1,pairwise,1,6546.372136116028,42,0,0,0,0,0,0
100,0.1,pairwise,1,6564.7763640880585,42,1,0,0,0,0,0
100,0.1,pairwise,1,6575.586881160736,43,5,0,0,0,0,0
100,0.1,pairwise,1,6604.990917205811,48,0,0,0.25,1.0,0.4,0
100,0.1,pairwise,1,6621.864711284637,48,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6638.769191026688,48,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6655.716863155365,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.1,pairwise,1,6672.619921207428,48,4,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6689.498785018921,48,5,0,1.0,0.25,0.4,0
100,0.1,pairwise,1,6706.646329164505,48,7,0,1.0,0.25,0.4,0
100,0.1,pairwise,1,6725.455490112305,49,2,0,0,0,0,0
100,0.1,pairwise,1,6755.2161321640015,52,3,0,0,0,0,0
100,0.1,pairwise,1,6774.010106086731,53,10,0,0,0,0,0
100,0.1,pairwise,1,6789.740850925446,57,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6806.303299188614,57,7,0,0,0,0,0
100,0.1,pairwise,1,6821.311028003693,57,8,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6827.307906150818,58,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,6844.143551111221,59,1,0,0,0,0,0
100,0.1,pairwise,1,6854.309199094772,59,2,0,0,0,0,0
100,0.1,pairwise,1,6860.628242015839,59,3,0,0,0,0,0
100,0.1,pairwise,1,6874.493340969086,59,6,0,0,0,0,0
100,0.1,pairwise,1,6889.724868059158,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,pairwise,1,6905.3907771110535,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.1,pairwise,1,6920.88822722435,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.1,pairwise,1,6936.6998772621155,63,10,0,0,0,0,0
100,0.1,pairwise,1,6954.10359621048,65,2,0,0,0,0,0
100,0.1,pairwise,1,6971.080282211304,65,5,0,0,0,0,0
100,0.1,pairwise,1,6988.080555200577,65,6,0,0,0,0,0
100,0.1,pairwise,1,6995.793945074081,65,7,0,0,0,0,0
100,0.1,pairwise,1,7014.6862070560455,66,5,0,0,0,0,0
100,0.1,pairwise,1,7033.417115211487,66,8,0,0,0,0,0
100,0.1,pairwise,1,7052.58175110817,69,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7071.362545251846,69,2,0,0,0,0,0
100,0.1,pairwise,1,7089.863135099411,69,7,0,0.5,0.5,0.5,0
100,0.1,pairwise,1,7095.120480060577,70,3,0,0,0,0,0
100,0.1,pairwise,1,7110.282572031021,72,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7128.952047109604,72,2,0,0,0,0,0
100,0.1,pairwise,1,7143.574504137039,72,5,0,0,0,0,0
100,0.1,pairwise,1,7160.791719913483,73,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7175.0840702056885,73,8,0,0,0,0,0
100,0.1,pairwise,1,7187.149095058441,74,0,0,0,0,0,0
100,0.1,pairwise,1,7199.4008729457855,74,3,0,0,0,0,0
100,0.1,pairwise,1,7211.983997106552,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.1,pairwise,1,7224.103021144867,74,6,0,0,0,0,0
100,0.1,pairwise,1,7236.025762081146,74,8,0,0,0,0,0
100,0.1,pairwise,1,7251.024523019791,76,3,0,0,0,0,0
100,0.1,pairwise,1,7264.775895118713,78,1,0,0.5,0.5,0.5,0
100,0.1,pairwise,1,7284.1557240486145,81,2,0,0,0,0,0
100,0.1,pairwise,1,7302.9418733119965,82,5,0,0,0,0,0
100,0.1,pairwise,1,7315.56534910202,84,8,0,0,0,0,0
100,0.1,pairwise,1,7331.443227291107,86,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7346.69581413269,86,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7359.873950958252,86,8,0,0,0,0,0
100,0.1,pairwise,1,7378.572474241257,87,0,0,0,0,0,0
100,0.1,pairwise,1,7397.489310026169,88,0,0,0,0,0,0
100,0.1,pairwise,1,7411.6655921936035,88,3,0,0,0,0,0
100,0.1,pairwise,1,7421.980993032455,89,3,0,0,0,0,0
100,0.1,pairwise,1,7428.787407159805,90,2,0,0,0,0,0
100,0.1,pairwise,1,7441.98929810524,90,3,0,0,0,0,0
100,0.1,pairwise,1,7455.298917293549,90,4,0,1.0,1.0,1.0,0
100,0.1,pairwise,1,7463.933819293976,90,6,0,0,0,0,0
100,0.1,pairwise,1,7477.13730096817,90,7,0,0,0,0,0
100,0.1,pairwise,1,7487.325263261795,91,7,0,0,0,0,0
100,0.1,pairwise,1,7506.350485086441,93,0,0,0,0,0,0
100,0.1,pairwise,1,7524.953211307526,93,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7543.540585041046,93,5,0,0,0,0,0
100,0.1,pairwise,1,7562.155408143997,93,6,0,0,0,0,0
100,0.1,pairwise,1,7580.788608074188,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.1,pairwise,1,7599.488189935684,93,15,0,1.0,1.0,1.0,0
100,0.1,pairwise,1,7618.160028934479,93,18,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7636.753057003021,93,20,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7655.415538072586,93,22,0,0,0,0,0
100,0.1,pairwise,1,7674.089955091476,93,24,0,0,0,0,0
100,0.1,pairwise,1,7692.658829212189,93,27,0,1.0,1.0,1.0,0
100,0.1,pairwise,1,7702.808836221695,93,28,0,0,0,0,0
100,0.1,pairwise,1,7719.39665222168,96,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7735.570646047592,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.1,pairwise,1,7751.516556024551,96,3,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7767.515113115311,96,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7781.22757101059,97,0,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,1,7794.855625152588,97,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,1,7806.82146525383,97,2,0,0,0,0,0
100,0.1,pairwise,1,7820.520635128021,97,3,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7834.285116910934,97,4,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7841.0519371032715,97,5,0,0,0,0,0
100,0.1,pairwise,1,7854.082070112228,97,6,0,0,0,0,0
100,0.1,pairwise,1,7867.768402099609,97,7,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7881.394321203232,97,9,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7895.087856292725,97,10,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7908.794076919556,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,1,7922.518585205078,97,14,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7936.191279172897,97,15,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,1,7949.8689432144165,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0.1,pairwise,1,7963.531042098999,97,17,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7977.220617055893,97,18,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,7989.138024091721,97,20,0,0,0,0,0
100,0.1,pairwise,1,8002.906100034714,97,21,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,8016.546694278717,97,22,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,1,8028.512474298477,97,23,0,0,0,0,0
100,0.1,pairwise,1,8042.157628297806,97,24,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,8055.786057949066,97,25,1,1.0,1.0,1.0,0
100,0.1,pairwise,1,8061.077574253082,98,8,0,0,0,0,0
100,0.1,pairwise,2,8074.100437164307,0,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8086.7267961502075,0,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8099.736909151077,0,2,0,0.125,0.5,0.2,0
100,0.1,pairwise,2,8112.540354013443,0,5,0,0,0,0,0
100,0.1,pairwise,2,8125.288011074066,0,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8137.967255115509,0,8,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8152.667533159256,3,0,0,0,0,0,0
100,0.1,pairwise,2,8171.28457403183,3,3,0,0,0,0,0
100,0.1,pairwise,2,8189.985701084137,3,7,0,0,0,0,0
100,0.1,pairwise,2,8197.149914264679,5,2,0,0,0,0,0
100,0.1,pairwise,2,8210.9421210289,7,7,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8223.934435129166,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.1,pairwise,2,8237.166127204895,7,11,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8250.391492128372,8,5,0,0,0,0,0
100,0.1,pairwise,2,8269.036887168884,8,9,0,0,0,0,0
100,0.1,pairwise,2,8279.993965148926,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.1,pairwise,2,8293.78688120842,13,6,0,0,0,0,0
100,0.1,pairwise,2,8306.298017024994,18,5,0,0,0,0,0
100,0.1,pairwise,2,8317.3942091465,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.1,pairwise,2,8330.65707230568,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.1,pairwise,2,8340.995074033737,20,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8351.09010219574,20,4,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8361.138302087784,20,7,0,0,0,0,0
100,0.1,pairwise,2,8382.461295127869,28,0,0,0,0,0,0
100,0.1,pairwise,2,8401.432431221008,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.1,pairwise,2,8414.738654136658,28,24,0,0,0,0,0
100,0.1,pairwise,2,8428.820812225342,32,0,1,0,0,0,0
100,0.1,pairwise,2,8446.02298617363,32,1,0,0,0,0,0
100,0.1,pairwise,2,8459.117309093475,32,3,0,0,0,0,0
100,0.1,pairwise,2,8476.50703907013,32,9,0,0,0,0,0
100,0.1,pairwise,2,8490.083955049515,34,2,0,0,0,0,0
100,0.1,pairwise,2,8509.266780138016,36,1,0,0,0,0,0
100,0.1,pairwise,2,8527.14486193657,37,2,0,0,0,0,0
100,0.1,pairwise,2,8545.046033143997,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.1,pairwise,2,8555.100035190582,37,4,0,0,0,0,0
100,0.1,pairwise,2,8572.34881901741,37,5,0,0,0,0,0
100,0.1,pairwise,2,8589.54893708229,37,8,0,0,0,0,0
100,0.1,pairwise,2,8599.445754289627,38,8,0,0,0,0,0
100,0.1,pairwise,2,8604.51604104042,39,1,0,0,0,0,0
100,0.1,pairwise,2,8622.88757109642,42,0,0,0,0,0,0
100,0.1,pairwise,2,8641.28412604332,42,1,0,0,0,0,0
100,0.1,pairwise,2,8652.092509031296,43,5,0,0,0,0,0
100,0.1,pairwise,2,8681.489649295807,48,0,0,0.25,1.0,0.4,0
100,0.1,pairwise,2,8693.46930217743,48,1,0,0,0,0,0
100,0.1,pairwise,2,8710.357949018478,48,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8727.30178308487,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.1,pairwise,2,8739.550904035568,48,4,0,0,0,0,0
100,0.1,pairwise,2,8756.416838169098,48,5,0,1.0,0.25,0.4,0
100,0.1,pairwise,2,8773.617457151413,48,7,0,1.0,0.25,0.4,0
100,0.1,pairwise,2,8792.417706012726,49,2,0,0,0,0,0
100,0.1,pairwise,2,8822.104932069778,52,3,0,0,0,0,0
100,0.1,pairwise,2,8840.869665145874,53,10,0,0,0,0,0
100,0.1,pairwise,2,8856.518297195435,57,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8873.072525024414,57,7,0,0,0,0,0
100,0.1,pairwise,2,8888.071161270142,57,8,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8894.05673122406,58,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,8910.858337163925,59,1,0,0,0,0,0
100,0.1,pairwise,2,8917.203171253204,59,3,0,0,0,0,0
100,0.1,pairwise,2,8931.044809103012,59,6,0,0,0,0,0
100,0.1,pairwise,2,8946.313944101334,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.1,pairwise,2,8961.956860303879,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.1,pairwise,2,8977.437623023987,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.1,pairwise,2,8995.189420223236,63,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,9009.942395210266,63,10,0,0,0,0,0
100,0.1,pairwise,2,9027.340109109879,65,5,0,0,0,0,0
100,0.1,pairwise,2,9044.33652305603,65,6,0,0,0,0,0
100,0.1,pairwise,2,9052.023126125336,65,7,0,0,0,0,0
100,0.1,pairwise,2,9070.905256032944,66,5,0,0,0,0,0
100,0.1,pairwise,2,9089.56977891922,66,8,0,0,0,0,0
100,0.1,pairwise,2,9108.694586277008,69,0,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9127.414201259613,69,2,0,0,0,0,0
100,0.1,pairwise,2,9145.916428089142,69,7,0,0.5,0.5,0.5,0
100,0.1,pairwise,2,9151.152818918228,70,3,0,0,0,0,0
100,0.1,pairwise,2,9166.281747102737,72,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9185.002506017685,72,2,0,0,0,0,0
100,0.1,pairwise,2,9199.652871131897,72,5,0,0,0,0,0
100,0.1,pairwise,2,9217.037743091583,73,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9231.350145101547,73,8,0,0,0,0,0
100,0.1,pairwise,2,9243.41805434227,74,0,0,0,0,0,0
100,0.1,pairwise,2,9255.669089078903,74,3,0,0,0,0,0
100,0.1,pairwise,2,9268.243493318558,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.1,pairwise,2,9280.352983236313,74,6,0,0,0,0,0
100,0.1,pairwise,2,9292.263409137726,74,8,0,0,0,0,0
100,0.1,pairwise,2,9307.249423265457,76,3,0,0,0,0,0
100,0.1,pairwise,2,9320.882692098618,78,1,0,0.5,0.5,0.5,0
100,0.1,pairwise,2,9340.255555152893,81,2,0,0,0,0,0
100,0.1,pairwise,2,9359.058219194412,82,5,0,0,0,0,0
100,0.1,pairwise,2,9371.712380170822,84,8,0,0,0,0,0
100,0.1,pairwise,2,9387.632816314697,86,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9402.878590106964,86,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9416.053594112396,86,8,0,0,0,0,0
100,0.1,pairwise,2,9434.723686933517,87,0,0,0,0,0,0
100,0.1,pairwise,2,9453.605257034302,88,0,0,0,0,0,0
100,0.1,pairwise,2,9467.768702030182,88,3,0,0,0,0,0
100,0.1,pairwise,2,9478.086064100266,89,3,0,0,0,0,0
100,0.1,pairwise,2,9484.839866161346,90,2,0,0,0,0,0
100,0.1,pairwise,2,9498.029128074646,90,3,0,0,0,0,0
100,0.1,pairwise,2,9511.323063135147,90,4,0,1.0,1.0,1.0,0
100,0.1,pairwise,2,9519.949918985367,90,6,0,0,0,0,0
100,0.1,pairwise,2,9533.14132809639,90,7,0,0,0,0,0
100,0.1,pairwise,2,9543.323911190033,91,7,0,0,0,0,0
100,0.1,pairwise,2,9562.307918071747,93,0,0,0,0,0,0
100,0.1,pairwise,2,9580.882207155228,93,2,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9599.465413093567,93,5,0,0,0,0,0
100,0.1,pairwise,2,9618.053076028824,93,6,0,0,0,0,0
100,0.1,pairwise,2,9636.676810026169,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.1,pairwise,2,9655.349169969559,93,15,0,1.0,1.0,1.0,0
100,0.1,pairwise,2,9673.976683139801,93,18,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9692.54088807106,93,20,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9711.18490600586,93,22,0,0,0,0,0
100,0.1,pairwise,2,9729.843159198761,93,24,0,0,0,0,0
100,0.1,pairwise,2,9748.392038345337,93,27,0,1.0,1.0,1.0,0
100,0.1,pairwise,2,9758.527309179306,93,28,0,0,0,0,0
100,0.1,pairwise,2,9775.096601247787,96,1,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9791.243464946747,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.1,pairwise,2,9807.16239619255,96,3,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9823.176014184952,96,6,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9836.865475177765,97,0,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,9850.481761217117,97,1,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,9862.449126958847,97,2,0,0,0,0,0
100,0.1,pairwise,2,9876.159847021103,97,3,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9889.921804189682,97,4,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9896.693042993546,97,5,0,0,0,0,0
100,0.1,pairwise,2,9909.70776295662,97,6,0,0,0,0,0
100,0.1,pairwise,2,9923.367003202438,97,7,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9936.982201099396,97,9,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9950.657806158066,97,10,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9964.371992111206,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,9978.129895925522,97,14,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,9991.810726165771,97,15,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,10005.497031927109,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0.1,pairwise,2,10019.16368508339,97,17,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,10032.865623235703,97,18,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,10044.82419514656,97,20,0,0,0,0,0
100,0.1,pairwise,2,10058.645910024643,97,21,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,10072.332798957825,97,22,0,1.0,0.6666666666666666,0.8,0
100,0.1,pairwise,2,10084.309100151062,97,23,0,0,0,0,0
100,0.1,pairwise,2,10098.006361246109,97,24,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,10111.682630300522,97,25,1,1.0,1.0,1.0,0
100,0.1,pairwise,2,10116.937789916992,98,8,0,0,0,0,0
100,0.1,cosine,1,10129.96298289299,0,0,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10142.594546079636,0,1,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10155.61666893959,0,2,0,0.125,0.5,0.2,0
100,0.1,cosine,1,10168.411476135254,0,5,0,0,0,0,0
100,0.1,cosine,1,10181.113710165024,0,6,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10193.735826015472,0,8,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10208.386582136154,3,0,0,0,0,0,0
100,0.1,cosine,1,10226.922348022461,3,3,0,0,0,0,0
100,0.1,cosine,1,10245.574583053589,3,7,0,0,0,0,0
100,0.1,cosine,1,10252.675570964813,5,2,0,0,0,0,0
100,0.1,cosine,1,10259.128222942352,5,7,0,0,0,0,0
100,0.1,cosine,1,10272.639039993286,7,4,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10285.701591014862,7,7,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10298.716351032257,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.1,cosine,1,10311.906096220016,7,11,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10325.093878030777,8,5,0,0,0,0,0
100,0.1,cosine,1,10343.748303174973,8,9,0,0,0,0,0
100,0.1,cosine,1,10354.751945018768,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.1,cosine,1,10368.534045934677,13,6,0,0,0,0,0
100,0.1,cosine,1,10381.001699209213,18,5,0,0,0,0,0
100,0.1,cosine,1,10392.091828107834,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.1,cosine,1,10405.34540605545,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.1,cosine,1,10422.083114147186,19,6,0,1.0,0.5,0.6666666666666666,0
100,0.1,cosine,1,10432.25211405754,20,2,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10442.344907045364,20,4,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10452.392166137695,20,7,0,0,0,0,0
100,0.1,cosine,1,10466.592789173126,24,6,0,0,0,0,0
100,0.1,cosine,1,10486.648039102554,28,0,0,0,0,0,0
100,0.1,cosine,1,10505.60744714737,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.1,cosine,1,10518.936553955078,28,24,0,0,0,0,0
100,0.1,cosine,1,10533.09421801567,32,0,1,0,0,0,0
100,0.1,cosine,1,10550.308434963226,32,1,0,0,0,0,0
100,0.1,cosine,1,10563.410191297531,32,3,0,0,0,0,0
100,0.1,cosine,1,10580.82104921341,32,9,0,0,0,0,0
100,0.1,cosine,1,10589.101785182953,33,5,0,0,0,0,0
100,0.1,cosine,1,10602.268119096756,34,2,0,0,0,0,0
100,0.1,cosine,1,10621.432871103287,36,1,0,0,0,0,0
100,0.1,cosine,1,10639.265547037125,37,2,0,0,0,0,0
100,0.1,cosine,1,10657.194276094437,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.1,cosine,1,10667.242274045944,37,4,0,0,0,0,0
100,0.1,cosine,1,10684.48333120346,37,5,0,0,0,0,0
100,0.1,cosine,1,10701.678317070007,37,8,0,0,0,0,0
100,0.1,cosine,1,10711.596824169159,38,8,0,0,0,0,0
100,0.1,cosine,1,10716.672245979309,39,1,0,0,0,0,0
100,0.1,cosine,1,10735.04580616951,42,0,0,0,0,0,0
100,0.1,cosine,1,10753.452584981918,42,1,0,0,0,0,0
100,0.1,cosine,1,10764.212913274765,43,5,0,0,0,0,0
100,0.1,cosine,1,10793.348828315735,48,0,0,0.25,1.0,0.4,0
100,0.1,cosine,1,10805.336438179016,48,1,0,0,0,0,0
100,0.1,cosine,1,10822.202472925186,48,2,1,1.0,1.0,1.0,0
100,0.1,cosine,1,10839.148465156555,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.1,cosine,1,10851.405349254608,48,4,0,0,0,0,0
100,0.1,cosine,1,10868.274739027023,48,5,0,1.0,0.25,0.4,0
100,0.1,cosine,1,10885.436878204346,48,7,0,1.0,0.25,0.4,0
100,0.1,cosine,1,10904.231743097305,49,2,0,0,0,0,0
